quarter,vintage_date,point,sd,n_train,actual,target,pool,scheme,window,prior_basis
2025Q3,2025-08-06,22279.47096557451,947.036854272385,9,22900.0,gbv_musd,all,stack_ls,W1,PIT
2025Q4,2025-11-06,20024.47095655974,882.5210559466113,10,20400.0,gbv_musd,all,stack_ls,W1,PIT
2026Q1,2026-02-12,28345.14488202098,1015.1007473754901,11,29200.0,gbv_musd,all,stack_ls,W1,PIT
2026Q2,2026-05-07,27968.891341597962,1009.8199135760265,12,27200.0,gbv_musd,all,stack_ls,W1,PIT
2023Q1,2023-02-14,22221.710704289733,1848.157434993552,0,20400.0,gbv_musd,all,stack_shrunk,W1,PIT
2023Q2,2023-05-09,20919.3097636178,1509.381934120263,0,19100.0,gbv_musd,all,stack_shrunk,W1,PIT
2023Q3,2023-08-03,18273.03030786499,1307.2583196731607,1,18300.0,gbv_musd,all,stack_shrunk,W1,PIT
2023Q4,2023-11-01,16006.876650220946,1229.255070720369,2,15500.0,gbv_musd,all,stack_shrunk,W1,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,stack_shrunk,W1,PIT
2024Q2,2024-05-08,21616.660126164126,1750.6855649076101,4,21200.0,gbv_musd,all,stack_shrunk,W1,PIT
2024Q3,2024-08-06,20497.71322341575,1595.1275182652828,5,20100.0,gbv_musd,all,stack_shrunk,W1,PIT
2024Q4,2024-11-07,17156.51512389662,1277.929764899887,6,17600.0,gbv_musd,all,stack_shrunk,W1,PIT
2025Q1,2025-02-13,26005.505519820377,1936.7146269883217,7,24500.0,gbv_musd,all,stack_shrunk,W1,PIT
2025Q2,2025-05-01,22904.13609342438,1637.906625491389,8,23500.0,gbv_musd,all,stack_shrunk,W1,PIT
2025Q3,2025-08-06,22327.894743044395,1075.183549369791,9,22900.0,gbv_musd,all,stack_shrunk,W1,PIT
2025Q4,2025-11-06,19996.915649120805,965.4414266441595,10,20400.0,gbv_musd,all,stack_shrunk,W1,PIT
2026Q1,2026-02-12,28236.764254977377,1104.5138409680922,11,29200.0,gbv_musd,all,stack_shrunk,W1,PIT
2026Q2,2026-05-07,27820.221765618415,1071.844386626217,12,27200.0,gbv_musd,all,stack_shrunk,W1,PIT
2023Q1,2023-02-14,22221.710704289733,1848.157434993552,0,20400.0,gbv_musd,all,bma_logscore,W1,PIT
2023Q2,2023-05-09,20919.3097636178,1509.381934120263,0,19100.0,gbv_musd,all,bma_logscore,W1,PIT
2023Q3,2023-08-03,18273.03030786499,1307.2583196731607,1,18300.0,gbv_musd,all,bma_logscore,W1,PIT
2023Q4,2023-11-01,16006.876650220946,1229.255070720369,2,15500.0,gbv_musd,all,bma_logscore,W1,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,bma_logscore,W1,PIT
2024Q2,2024-05-08,21440.68627599043,1899.3800739524297,4,21200.0,gbv_musd,all,bma_logscore,W1,PIT
2024Q3,2024-08-06,20312.041887095693,1718.1690388176573,5,20100.0,gbv_musd,all,bma_logscore,W1,PIT
2024Q4,2024-11-07,17024.590165429647,1380.7110224641433,6,17600.0,gbv_musd,all,bma_logscore,W1,PIT
2025Q1,2025-02-13,26002.580643321944,2097.6208392466237,7,24500.0,gbv_musd,all,bma_logscore,W1,PIT
2025Q2,2025-05-01,22681.222710918293,1726.932379456013,8,23500.0,gbv_musd,all,bma_logscore,W1,PIT
2025Q3,2025-08-06,22280.66037674034,936.3704984122882,9,22900.0,gbv_musd,all,bma_logscore,W1,PIT
2025Q4,2025-11-06,20051.74129064952,832.7886098822265,10,20400.0,gbv_musd,all,bma_logscore,W1,PIT
2026Q1,2026-02-12,28397.727268777217,967.6149978393713,11,29200.0,gbv_musd,all,bma_logscore,W1,PIT
2026Q2,2026-05-07,28008.163263086983,983.1065842145729,12,27200.0,gbv_musd,all,bma_logscore,W1,PIT
2023Q1,2023-02-14,22221.710704289733,1848.157434993552,0,20400.0,gbv_musd,all,top3_inv_mse,W1,PIT
2023Q2,2023-05-09,20919.3097636178,1509.381934120263,0,19100.0,gbv_musd,all,top3_inv_mse,W1,PIT
2023Q3,2023-08-03,18273.03030786499,1307.2583196731607,1,18300.0,gbv_musd,all,top3_inv_mse,W1,PIT
2023Q4,2023-11-01,16006.876650220946,1229.255070720369,2,15500.0,gbv_musd,all,top3_inv_mse,W1,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,top3_inv_mse,W1,PIT
2024Q2,2024-05-08,21562.902158088385,1797.0793504461587,4,21200.0,gbv_musd,all,top3_inv_mse,W1,PIT
2024Q3,2024-08-06,20444.046713539145,1633.496808592863,5,20100.0,gbv_musd,all,top3_inv_mse,W1,PIT
2024Q4,2024-11-07,17116.957462260838,1311.6542308644377,6,17600.0,gbv_musd,all,top3_inv_mse,W1,PIT
2025Q1,2025-02-13,26002.952583805887,1989.426033375084,7,24500.0,gbv_musd,all,top3_inv_mse,W1,PIT
2025Q2,2025-05-01,22852.043166938733,1663.3374362500606,8,23500.0,gbv_musd,all,top3_inv_mse,W1,PIT
2025Q3,2025-08-06,22323.93529547197,1094.9671096949396,9,22900.0,gbv_musd,all,top3_inv_mse,W1,PIT
2025Q4,2025-11-06,19992.224603205872,974.8792037443199,10,20400.0,gbv_musd,all,top3_inv_mse,W1,PIT
2026Q1,2026-02-12,28219.329267965477,1116.9470262021089,11,29200.0,gbv_musd,all,top3_inv_mse,W1,PIT
2026Q2,2026-05-07,27795.816970231605,1080.4218772547451,12,27200.0,gbv_musd,all,top3_inv_mse,W1,PIT
2023Q1,2023-02-14,22221.710704289733,1848.157434993552,0,20400.0,gbv_musd,all,top1_trailing,W1,PIT
2023Q2,2023-05-09,20919.3097636178,1509.381934120263,0,19100.0,gbv_musd,all,top1_trailing,W1,PIT
2023Q3,2023-08-03,18273.03030786499,1307.2583196731607,1,18300.0,gbv_musd,all,top1_trailing,W1,PIT
2023Q4,2023-11-01,16006.876650220946,1229.255070720369,2,15500.0,gbv_musd,all,top1_trailing,W1,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,top1_trailing,W1,PIT
2024Q2,2024-05-08,21440.686274509804,1899.3800743986308,4,21200.0,gbv_musd,all,top1_trailing,W1,PIT
2024Q3,2024-08-06,20312.041884816754,1718.169038843429,5,20100.0,gbv_musd,all,top1_trailing,W1,PIT
2024Q4,2024-11-07,17024.590163934427,1380.7110225956774,6,17600.0,gbv_musd,all,top1_trailing,W1,PIT
2025Q1,2025-02-13,26002.58064516129,2097.620839537119,7,24500.0,gbv_musd,all,top1_trailing,W1,PIT
2025Q2,2025-05-01,22681.222707423574,1726.9323787376916,8,23500.0,gbv_musd,all,top1_trailing,W1,PIT
2025Q3,2025-08-06,22280.66037735849,936.370492796686,9,22900.0,gbv_musd,all,top1_trailing,W1,PIT
2025Q4,2025-11-06,20051.741293532337,832.7886044133793,10,20400.0,gbv_musd,all,top1_trailing,W1,PIT
2026Q1,2026-02-12,28397.727272727276,967.614994075462,11,29200.0,gbv_musd,all,top1_trailing,W1,PIT
2026Q2,2026-05-07,28008.163265306124,983.1065826491476,12,27200.0,gbv_musd,all,top1_trailing,W1,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,equal,W2,PIT
2024Q2,2024-05-08,21792.633977818445,1568.5093670096755,4,21200.0,gbv_musd,all,equal,W2,PIT
2024Q3,2024-08-06,20683.384562014744,1437.9885469154062,5,20100.0,gbv_musd,all,equal,W2,PIT
2024Q4,2024-11-07,17288.44008385881,1151.1027973186876,6,17600.0,gbv_musd,all,equal,W2,PIT
2025Q1,2025-02-13,26008.430394479452,1761.1634780840407,7,24500.0,gbv_musd,all,equal,W2,PIT
2025Q2,2025-05-01,23127.049479425175,1511.224679393462,8,23500.0,gbv_musd,all,equal,W2,PIT
2025Q3,2025-08-06,22376.31852051427,1187.63243550848,9,22900.0,gbv_musd,all,equal,W2,PIT
2025Q4,2025-11-06,19969.360341681873,1041.0534532079464,10,20400.0,gbv_musd,all,equal,W2,PIT
2026Q1,2026-02-12,28128.38362793377,1177.2762640184196,11,29200.0,gbv_musd,all,equal,W2,PIT
2026Q2,2026-05-07,27671.552189638864,1110.7471515991801,12,27200.0,gbv_musd,all,equal,W2,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,inv_mse,W2,PIT
2024Q2,2024-05-08,21562.902158088385,1797.0793504461587,4,21200.0,gbv_musd,all,inv_mse,W2,PIT
2024Q3,2024-08-06,20444.046713539145,1633.496808592863,5,20100.0,gbv_musd,all,inv_mse,W2,PIT
2024Q4,2024-11-07,17116.957462260838,1311.6542308644377,6,17600.0,gbv_musd,all,inv_mse,W2,PIT
2025Q1,2025-02-13,26002.952583805887,1989.426033375084,7,24500.0,gbv_musd,all,inv_mse,W2,PIT
2025Q2,2025-05-01,22852.043166938733,1663.3374362500606,8,23500.0,gbv_musd,all,inv_mse,W2,PIT
2025Q3,2025-08-06,22323.93529547197,1094.9671096949396,9,22900.0,gbv_musd,all,inv_mse,W2,PIT
2025Q4,2025-11-06,19992.224603205872,974.8792037443199,10,20400.0,gbv_musd,all,inv_mse,W2,PIT
2026Q1,2026-02-12,28219.329267965477,1116.9470262021089,11,29200.0,gbv_musd,all,inv_mse,W2,PIT
2026Q2,2026-05-07,27795.816970231605,1080.4218772547451,12,27200.0,gbv_musd,all,inv_mse,W2,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,stack_ls,W2,PIT
2024Q2,2024-05-08,21440.686274509804,1899.3800743986308,4,21200.0,gbv_musd,all,stack_ls,W2,PIT
2024Q3,2024-08-06,20312.041884816754,1718.169038843429,5,20100.0,gbv_musd,all,stack_ls,W2,PIT
2024Q4,2024-11-07,17024.590163934427,1380.7110225956774,6,17600.0,gbv_musd,all,stack_ls,W2,PIT
2025Q1,2025-02-13,26002.58064516129,2097.620839537119,7,24500.0,gbv_musd,all,stack_ls,W2,PIT
2025Q2,2025-05-01,22681.222707423574,1726.9323787376916,8,23500.0,gbv_musd,all,stack_ls,W2,PIT
2025Q3,2025-08-06,22279.47096557451,947.036854272385,9,22900.0,gbv_musd,all,stack_ls,W2,PIT
2025Q4,2025-11-06,20024.47095655974,882.5210559466113,10,20400.0,gbv_musd,all,stack_ls,W2,PIT
2026Q1,2026-02-12,28345.14488202098,1015.1007473754901,11,29200.0,gbv_musd,all,stack_ls,W2,PIT
2026Q2,2026-05-07,27968.891341597962,1009.8199135760265,12,27200.0,gbv_musd,all,stack_ls,W2,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,stack_shrunk,W2,PIT
2024Q2,2024-05-08,21616.660126164126,1750.6855649076101,4,21200.0,gbv_musd,all,stack_shrunk,W2,PIT
2024Q3,2024-08-06,20497.71322341575,1595.1275182652828,5,20100.0,gbv_musd,all,stack_shrunk,W2,PIT
2024Q4,2024-11-07,17156.51512389662,1277.929764899887,6,17600.0,gbv_musd,all,stack_shrunk,W2,PIT
2025Q1,2025-02-13,26005.505519820377,1936.7146269883217,7,24500.0,gbv_musd,all,stack_shrunk,W2,PIT
2025Q2,2025-05-01,22904.13609342438,1637.906625491389,8,23500.0,gbv_musd,all,stack_shrunk,W2,PIT
2025Q3,2025-08-06,22327.894743044395,1075.183549369791,9,22900.0,gbv_musd,all,stack_shrunk,W2,PIT
2025Q4,2025-11-06,19996.915649120805,965.4414266441595,10,20400.0,gbv_musd,all,stack_shrunk,W2,PIT
2026Q1,2026-02-12,28236.764254977377,1104.5138409680922,11,29200.0,gbv_musd,all,stack_shrunk,W2,PIT
2026Q2,2026-05-07,27820.221765618415,1071.844386626217,12,27200.0,gbv_musd,all,stack_shrunk,W2,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,bma_logscore,W2,PIT
2024Q2,2024-05-08,21440.68627599043,1899.3800739524297,4,21200.0,gbv_musd,all,bma_logscore,W2,PIT
2024Q3,2024-08-06,20312.041887095693,1718.1690388176573,5,20100.0,gbv_musd,all,bma_logscore,W2,PIT
2024Q4,2024-11-07,17024.590165429647,1380.7110224641433,6,17600.0,gbv_musd,all,bma_logscore,W2,PIT
2025Q1,2025-02-13,26002.580643321944,2097.6208392466237,7,24500.0,gbv_musd,all,bma_logscore,W2,PIT
2025Q2,2025-05-01,22681.222710918293,1726.932379456013,8,23500.0,gbv_musd,all,bma_logscore,W2,PIT
2025Q3,2025-08-06,22280.66037674034,936.3704984122882,9,22900.0,gbv_musd,all,bma_logscore,W2,PIT
2025Q4,2025-11-06,20051.74129064952,832.7886098822265,10,20400.0,gbv_musd,all,bma_logscore,W2,PIT
2026Q1,2026-02-12,28397.727268777217,967.6149978393713,11,29200.0,gbv_musd,all,bma_logscore,W2,PIT
2026Q2,2026-05-07,28008.163263086983,983.1065842145729,12,27200.0,gbv_musd,all,bma_logscore,W2,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,top3_inv_mse,W2,PIT
2024Q2,2024-05-08,21562.902158088385,1797.0793504461587,4,21200.0,gbv_musd,all,top3_inv_mse,W2,PIT
2024Q3,2024-08-06,20444.046713539145,1633.496808592863,5,20100.0,gbv_musd,all,top3_inv_mse,W2,PIT
2024Q4,2024-11-07,17116.957462260838,1311.6542308644377,6,17600.0,gbv_musd,all,top3_inv_mse,W2,PIT
2025Q1,2025-02-13,26002.952583805887,1989.426033375084,7,24500.0,gbv_musd,all,top3_inv_mse,W2,PIT
2025Q2,2025-05-01,22852.043166938733,1663.3374362500606,8,23500.0,gbv_musd,all,top3_inv_mse,W2,PIT
2025Q3,2025-08-06,22323.93529547197,1094.9671096949396,9,22900.0,gbv_musd,all,top3_inv_mse,W2,PIT
2025Q4,2025-11-06,19992.224603205872,974.8792037443199,10,20400.0,gbv_musd,all,top3_inv_mse,W2,PIT
2026Q1,2026-02-12,28219.329267965477,1116.9470262021089,11,29200.0,gbv_musd,all,top3_inv_mse,W2,PIT
2026Q2,2026-05-07,27795.816970231605,1080.4218772547451,12,27200.0,gbv_musd,all,top3_inv_mse,W2,PIT
2024Q1,2024-02-13,23747.35323002803,1779.9758108469655,3,22900.0,gbv_musd,all,top1_trailing,W2,PIT
2024Q2,2024-05-08,21440.686274509804,1899.3800743986308,4,21200.0,gbv_musd,all,top1_trailing,W2,PIT
2024Q3,2024-08-06,20312.041884816754,1718.169038843429,5,20100.0,gbv_musd,all,top1_trailing,W2,PIT
2024Q4,2024-11-07,17024.590163934427,1380.7110225956774,6,17600.0,gbv_musd,all,top1_trailing,W2,PIT
2025Q1,2025-02-13,26002.58064516129,2097.620839537119,7,24500.0,gbv_musd,all,top1_trailing,W2,PIT
2025Q2,2025-05-01,22681.222707423574,1726.9323787376916,8,23500.0,gbv_musd,all,top1_trailing,W2,PIT
2025Q3,2025-08-06,22280.66037735849,936.370492796686,9,22900.0,gbv_musd,all,top1_trailing,W2,PIT
2025Q4,2025-11-06,20051.741293532337,832.7886044133793,10,20400.0,gbv_musd,all,top1_trailing,W2,PIT
2026Q1,2026-02-12,28397.727272727276,967.614994075462,11,29200.0,gbv_musd,all,top1_trailing,W2,PIT
2026Q2,2026-05-07,28008.163265306124,983.1065826491476,12,27200.0,gbv_musd,all,top1_trailing,W2,PIT
2023Q1,2023-02-14,21482.39297377353,1527.1657384848859,0,20400.0,gbv_musd,all,equal,W1,full_sample
2023Q2,2023-05-09,20463.12789001483,784.4270306875347,0,19100.0,gbv_musd,all,equal,W1,full_sample
2023Q3,2023-08-03,18031.711568876268,787.7473729009168,1,18300.0,gbv_musd,all,equal,W1,full_sample
2023Q4,2023-11-01,15831.687167151735,503.57967650557384,2,15500.0,gbv_musd,all,equal,W1,full_sample
2024Q1,2024-02-13,23553.584605986645,753.251850326007,3,22900.0,gbv_musd,all,equal,W1,full_sample
2024Q2,2024-05-08,21672.0291080813,707.2206004495825,4,21200.0,gbv_musd,all,equal,W1,full_sample
2024Q3,2024-08-06,20611.752845634313,690.2932844803411,5,20100.0,gbv_musd,all,equal,W1,full_sample
2024Q4,2024-11-07,17258.85862110126,572.3317660681481,6,17600.0,gbv_musd,all,equal,W1,full_sample
2025Q1,2025-02-13,25960.411714177168,876.7125962575107,7,24500.0,gbv_musd,all,equal,W1,full_sample
2025Q2,2025-05-01,23144.90795822686,804.4263542060461,8,23500.0,gbv_musd,all,equal,W1,full_sample
2025Q3,2025-08-06,22385.353022000145,745.7114126795326,9,22900.0,gbv_musd,all,equal,W1,full_sample
2025Q4,2025-11-06,19971.187294901505,692.2947808227233,10,20400.0,gbv_musd,all,equal,W1,full_sample
2026Q1,2026-02-12,28126.149805276495,1023.3350043784018,11,29200.0,gbv_musd,all,equal,W1,full_sample
2026Q2,2026-05-07,27656.929438305553,986.4663384958433,12,27200.0,gbv_musd,all,equal,W1,full_sample
2023Q1,2023-02-14,21482.39297377353,1527.1657384848859,0,20400.0,gbv_musd,all,inv_mse,W1,full_sample
2023Q2,2023-05-09,20463.12789001483,784.4270306875347,0,19100.0,gbv_musd,all,inv_mse,W1,full_sample
2023Q3,2023-08-03,18031.711568876268,787.7473729009168,1,18300.0,gbv_musd,all,inv_mse,W1,full_sample
2023Q4,2023-11-01,15831.687167151735,503.57967650557384,2,15500.0,gbv_musd,all,inv_mse,W1,full_sample
2024Q1,2024-02-13,23553.584605986645,753.251850326007,3,22900.0,gbv_musd,all,inv_mse,W1,full_sample
2024Q2,2024-05-08,21632.182284013623,678.0222589382581,4,21200.0,gbv_musd,all,inv_mse,W1,full_sample
2024Q3,2024-08-06,20529.0491930598,659.6925678395282,5,20100.0,gbv_musd,all,inv_mse,W1,full_sample
2024Q4,2024-11-07,17215.362704255745,559.8432622163144,6,17600.0,gbv_musd,all,inv_mse,W1,full_sample
2025Q1,2025-02-13,26097.848605452582,832.4762841314978,7,24500.0,gbv_musd,all,inv_mse,W1,full_sample
2025Q2,2025-05-01,23042.11481669797,786.9006087375857,8,23500.0,gbv_musd,all,inv_mse,W1,full_sample
2025Q3,2025-08-06,22426.4898526304,732.290197782353,9,22900.0,gbv_musd,all,inv_mse,W1,full_sample
2025Q4,2025-11-06,20069.193296002275,662.6671871988982,10,20400.0,gbv_musd,all,inv_mse,W1,full_sample
2026Q1,2026-02-12,28315.610274635954,960.150765823082,11,29200.0,gbv_musd,all,inv_mse,W1,full_sample
2026Q2,2026-05-07,27832.962721349773,928.6838242101469,12,27200.0,gbv_musd,all,inv_mse,W1,full_sample
2023Q1,2023-02-14,21482.39297377353,1527.1657384848859,0,20400.0,gbv_musd,all,stack_ls,W1,full_sample
2023Q2,2023-05-09,20463.12789001483,784.4270306875347,0,19100.0,gbv_musd,all,stack_ls,W1,full_sample
2023Q3,2023-08-03,18031.711568876268,787.7473729009168,1,18300.0,gbv_musd,all,stack_ls,W1,full_sample
2023Q4,2023-11-01,15831.687167151735,503.57967650557384,2,15500.0,gbv_musd,all,stack_ls,W1,full_sample
2024Q1,2024-02-13,23553.584605986645,753.251850326007,3,22900.0,gbv_musd,all,stack_ls,W1,full_sample
2024Q2,2024-05-08,21766.526824830464,616.6509723437292,4,21200.0,gbv_musd,all,stack_ls,W1,full_sample
2024Q3,2024-08-06,20689.939715321416,586.1509990023623,5,20100.0,gbv_musd,all,stack_ls,W1,full_sample
2024Q4,2024-11-07,17084.369937149393,558.7780225269397,6,17600.0,gbv_musd,all,stack_ls,W1,full_sample
2025Q1,2025-02-13,26002.58064516129,841.2249306264717,7,24500.0,gbv_musd,all,stack_ls,W1,full_sample
2025Q2,2025-05-01,22910.71165170445,779.6723816328799,8,23500.0,gbv_musd,all,stack_ls,W1,full_sample
2025Q3,2025-08-06,22279.47096437259,721.3343125740224,9,22900.0,gbv_musd,all,stack_ls,W1,full_sample
2025Q4,2025-11-06,20078.373806293042,648.6721183764804,10,20400.0,gbv_musd,all,stack_ls,W1,full_sample
2026Q1,2026-02-12,28443.218269024735,892.663237171544,11,29200.0,gbv_musd,all,stack_ls,W1,full_sample
2026Q2,2026-05-07,27970.967509080518,859.7981738809846,12,27200.0,gbv_musd,all,stack_ls,W1,full_sample
2023Q1,2023-02-14,21482.39297377353,1527.1657384848859,0,20400.0,gbv_musd,all,stack_shrunk,W1,full_sample
2023Q2,2023-05-09,20463.12789001483,784.4270306875347,0,19100.0,gbv_musd,all,stack_shrunk,W1,full_sample
2023Q3,2023-08-03,18031.711568876268,787.7473729009168,1,18300.0,gbv_musd,all,stack_shrunk,W1,full_sample
2023Q4,2023-11-01,15831.687167151735,503.57967650557384,2,15500.0,gbv_musd,all,stack_shrunk,W1,full_sample
2024Q1,2024-02-13,23553.584605986645,753.251850326007,3,22900.0,gbv_musd,all,stack_shrunk,W1,full_sample
2024Q2,2024-05-08,21719.277966455884,665.1632538813826,4,21200.0,gbv_musd,all,stack_shrunk,W1,full_sample
2024Q3,2024-08-06,20650.84628047787,641.535036270763,5,20100.0,gbv_musd,all,stack_shrunk,W1,full_sample
2024Q4,2024-11-07,17171.614279125326,572.2847540007645,6,17600.0,gbv_musd,all,stack_shrunk,W1,full_sample
2025Q1,2025-02-13,25981.496179669237,859.4106904484809,7,24500.0,gbv_musd,all,stack_shrunk,W1,full_sample
2025Q2,2025-05-01,23027.809804965655,800.7542497597775,8,23500.0,gbv_musd,all,stack_shrunk,W1,full_sample
2025Q3,2025-08-06,22332.41199318637,735.5318506226853,9,22900.0,gbv_musd,all,stack_shrunk,W1,full_sample
2025Q4,2025-11-06,20024.78055059728,672.9755028325909,10,20400.0,gbv_musd,all,stack_shrunk,W1,full_sample
2026Q1,2026-02-12,28284.68403715062,973.2236103628907,11,29200.0,gbv_musd,all,stack_shrunk,W1,full_sample
2026Q2,2026-05-07,27813.948473693035,938.5304181917869,12,27200.0,gbv_musd,all,stack_shrunk,W1,full_sample
2023Q1,2023-02-14,21482.39297377353,1527.1657384848859,0,20400.0,gbv_musd,all,bma_logscore,W1,full_sample
2023Q2,2023-05-09,20463.12789001483,784.4270306875347,0,19100.0,gbv_musd,all,bma_logscore,W1,full_sample
2023Q3,2023-08-03,18031.711568876268,787.7473729009168,1,18300.0,gbv_musd,all,bma_logscore,W1,full_sample
2023Q4,2023-11-01,15831.687167151735,503.57967650557384,2,15500.0,gbv_musd,all,bma_logscore,W1,full_sample
2024Q1,2024-02-13,23553.584605986645,753.251850326007,3,22900.0,gbv_musd,all,bma_logscore,W1,full_sample
2024Q2,2024-05-08,21641.098266975638,666.5102091156323,4,21200.0,gbv_musd,all,bma_logscore,W1,full_sample
2024Q3,2024-08-06,20524.42209742492,646.0536613411514,5,20100.0,gbv_musd,all,bma_logscore,W1,full_sample
2024Q4,2024-11-07,17210.68445971382,554.5245992467355,6,17600.0,gbv_musd,all,bma_logscore,W1,full_sample
2025Q1,2025-02-13,26130.284200259677,816.7203320231642,7,24500.0,gbv_musd,all,bma_logscore,W1,full_sample
2025Q2,2025-05-01,23061.09070918299,772.1973397813222,8,23500.0,gbv_musd,all,bma_logscore,W1,full_sample
2025Q3,2025-08-06,22395.126318468898,725.4850800329541,9,22900.0,gbv_musd,all,bma_logscore,W1,full_sample
2025Q4,2025-11-06,20144.287722563662,627.1231005793863,10,20400.0,gbv_musd,all,bma_logscore,W1,full_sample
2026Q1,2026-02-12,28485.09064683708,865.4889119905366,11,29200.0,gbv_musd,all,bma_logscore,W1,full_sample
2026Q2,2026-05-07,27970.58740300676,840.4272563647319,12,27200.0,gbv_musd,all,bma_logscore,W1,full_sample
2023Q1,2023-02-14,21482.39297377353,1527.1657384848859,0,20400.0,gbv_musd,all,top3_inv_mse,W1,full_sample
2023Q2,2023-05-09,20463.12789001483,784.4270306875347,0,19100.0,gbv_musd,all,top3_inv_mse,W1,full_sample
2023Q3,2023-08-03,18031.711568876268,787.7473729009168,1,18300.0,gbv_musd,all,top3_inv_mse,W1,full_sample
2023Q4,2023-11-01,15831.687167151735,503.57967650557384,2,15500.0,gbv_musd,all,top3_inv_mse,W1,full_sample
2024Q1,2024-02-13,23553.584605986645,753.251850326007,3,22900.0,gbv_musd,all,top3_inv_mse,W1,full_sample
2024Q2,2024-05-08,21632.182284013623,678.0222589382581,4,21200.0,gbv_musd,all,top3_inv_mse,W1,full_sample
2024Q3,2024-08-06,20529.0491930598,659.6925678395282,5,20100.0,gbv_musd,all,top3_inv_mse,W1,full_sample
2024Q4,2024-11-07,17215.362704255745,559.8432622163144,6,17600.0,gbv_musd,all,top3_inv_mse,W1,full_sample
